Point_time,AUGEVolume,AUGEASTLEVANALOG,AUGWVOLUME,AUGWESTLEVANALOG,ASHREL,SICRESVOLUME,SICRESELEVANALOG,STPALBFLW,RECRESVOLUME,RECRESELEVANALOG,RECREL,NICRESVOLUME,NICRESELEVANALOG,NICNTHFLW,NICSTHFLW,NICCONFLW,EDIRESVOLUME,EDIRESELEVANALOG,EDRNTHFLW,EDRSTHFLW,EDRCONFLW,WDIRESVOLUME,WDIRESELEVANALOG,WDRFLW
06/18/2020,75.54,585.34,40.68,585.73,22,17.67,1128.51,121.20,48.39,838.36,14.72,34.37,1438.38,0.00,70.7,0.00,137.86,1277.29,89.50,0.00,0.00,88.31,1145.93,298.10
06/19/2020,75.5,585.28,40.3,585.47,17,17.59,1128.51,121.70,48.29,838.21,14.72,34.34,1438.33,0.00,70.7,0.00,137.61,1277.15,89.50,0.00,0.00,88.12,1145.80,298.00
06/20/2020,75.48,585.26,39.92,585.07,17,17.51,1128.51,123.20,48.08,837.9,14.73,34.31,1438.26,0.00,70.6,0.00,137.38,1277.02,89.40,0.00,0.00,87.86,1145.63,324.70
06/21/2020,75.47,585.24,39.54,584.67,19,17.43,1128.51,121.50,47.77,837.44,14.68,34.28,1438.2,0.00,70.6,0.00,137.07,1276.85,89.40,0.00,0.00,87.61,1145.46,326.10
06/22/2020,75.47,585.24,39.13,584.26,19,17.34,1128.51,120.30,47.77,837.44,14.67,34.24,1438.11,0.00,70.6,0.00,136.7,1276.64,90.00,0.00,0.00,87.06,1145.09,381.80
06/23/2020,75.47,585.24,38.74,583.81,19,17.25,1128.51,121.10,47.92,837.66,14.67,34.08,1437.79,0.00,70.9,0.00,136.31,1276.42,90.00,0.00,0.00,86.65,1144.80,363.80
06/24/2020,75.42,585.24,38.31,583.38,20,17.16,1128.51,123.90,47.73,837.37,14.64,34.05,1437.72,0.00,70.9,0.00,135.98,1276.24,90.10,0.00,0.00,86.44,1144.66,296.20
06/25/2020,75.4,585.21,37.87,582.91,20,17.08,1126.45,121.10,47.7,837.33,14.66,34.01,1437.64,0.00,70.9,0.00,135.66,1276.06,90.10,0.00,0.00,86.17,1144.47,296.10
06/26/2020,75.39,585.2,37.44,582.44,19,16.98,1126.45,121.60,47.65,837.25,14.65,33.96,1437.54,0.00,70.9,0.00,135.23,1275.82,90.30,0.00,0.00,86.17,1144.47,295.70
06/27/2020,75.45,585.19,37.09,581.96,21,16.91,1126.45,123.30,47.65,837.25,14.65,33.97,1437.56,0.00,70.9,0.00,135.11,1275.75,90.30,0.00,0.00,86.17,1144.47,295.50
04/01/2020,75.7,585.16,42.71,587.32,18,18.48,1130.43,132.50,48.08,837.9,10.19,35.29,1440.24,62.00,60.8,0.00,141.14,1279.1,100.40,94.20,0.00,93.96,1149.72,390.50
04/02/2020,76.09,585.38,42.82,587.56,19,18.45,1130.30,131.30,48.15,838.01,10.18,35.27,1440.19,61.80,60.8,0.00,141.51,1279.3,100.40,94.20,0.00,94.13,1149.83,390.40
04/03/2020,76.43,585.61,42.9,587.69,20,18.52,1130.30,75.10,48.21,838.1,10.18,35.27,1440.2,62.00,60.8,0.00,141.84,1279.47,100.30,94.30,0.00,94.21,1149.89,428.70
04/04/2020,76.73,585.82,42.83,587.74,20,18.48,1130.30,1.00,48.3,838.23,10.19,35.27,1440.19,62.00,60.9,0.00,142.16,1279.64,100.30,94.30,0.00,94.2,1149.88,523.40
04/05/2020,76.88,586,43.08,587.67,19,18.48,1130.37,3.50,48.34,838.29,10.17,35.26,1440.17,61.80,60.8,0.00,142.29,1279.71,100.10,94.40,0.00,93.99,1149.74,583.70
04/06/2020,76.86,586.09,43.26,587.93,19,18.47,1130.37,0.90,48.36,838.32,10.18,35.21,1440.08,62.00,60.8,0.00,142.4,1279.77,100.00,94.40,0.00,93.71,1149.55,583.70
04/07/2020,76.93,586.08,43.36,588.12,19,18.47,1130.33,0.90,48.37,838.33,10.14,35.21,1440.09,61.90,60.9,0.00,142.45,1279.75,119.90,107.70,0.00,93.48,1149.40,626.40
04/08/2020,76.98,586.12,43.35,588.22,88,18.47,1130.33,3.70,48.38,838.35,10.11,35.21,1440.09,62.10,60.8,0.00,142.07,1279.56,178.60,174.20,0.00,93.16,1149.19,743.70
04/09/2020,77,586.15,43.66,588.21,191,18.54,1130.51,2.80,48.61,838.69,10.11,35.29,1440.24,59.50,58.2,0.00,141.96,1279.53,225.70,225.50,0.00,92.93,1149.03,886.00
04/10/2020,76.93,586.17,43.78,588.55,281,18.49,1130.51,2.70,48.51,838.54,10.12,35.24,1440.15,62.10,60.9,0.00,141.94,1279.52,225.90,225.70,0.00,92.74,1148.90,966.10
04/11/2020,76.84,586.12,43.76,588.63,297,18.47,1130.51,1.80,48.35,838.3,10.09,35.24,1440.14,62.40,60.7,0.00,141.66,1279.37,225.90,226.00,0.00,92.46,1148.71,965.30
04/12/2020,76.9,586.07,43.85,588.62,300,18.5,1130.40,3.10,47.97,837.74,10.12,35.29,1440.23,62.40,60.7,0.00,141.83,1279.45,225.60,225.90,0.00,92.1,1148.52,964.70
04/13/2020,78.9,586.09,46.59,588.71,300,18.75,1130.40,116.70,48.54,838.6,10.15,35.87,1441.41,25.20,32.3,0.00,143.8,1280.53,171.30,172.80,0.00,92.75,1148.91,965.00
04/14/2020,80.43,587.31,46.11,591.44,169,18.57,1130.60,30.50,48.55,838.6,10.15,35.47,1440.59,64.90,56.1,0.00,144.03,1280.65,208.80,198.80,0.00,93.17,1149.20,966.40
04/15/2020,80.24,588.22,45.87,590.97,7,18.52,1130.60,8.20,48.43,838.42,10.11,35.39,1440.43,64.70,57.8,0.00,143.86,1280.56,225.60,226.10,0.00,93.42,1149.36,967.20
04/16/2020,79.98,588.11,45.72,590.74,6,18.51,1130.44,0.10,48.32,838.26,10.15,35.34,1440.34,65.00,57.8,0.00,143.54,1280.39,225.70,226.20,0.00,93.54,1149.44,964.80
04/17/2020,79.87,587.95,45.67,590.6,6,18.5,1130.44,1.30,48.33,838.28,10.31,35.31,1440.27,65.00,57.7,0.00,143.4,1280.31,225.70,226.10,0.00,93.6,1149.48,967.10
04/18/2020,79.75,587.89,45.63,590.56,6,18.5,1130.44,1.20,48.27,838.18,10.33,35.32,1440.29,64.90,57.8,0.00,143.25,1280.23,225.70,226.10,0.00,93.59,1149.47,967.60
04/19/2020,79.63,587.81,45.55,590.51,73,18.5,1130.44,1.30,48.14,837.99,10.33,35.32,1440.3,64.80,57.8,0.00,143.1,1280.14,225.70,226.00,0.00,93.51,1149.42,967.70
04/20/2020,79.5,587.74,45.45,590.43,197,18.48,1130.44,0.00,48.13,837.98,10.32,35.23,1440.13,64.80,57.8,0.00,142.86,1280.02,225.60,225.90,0.00,93.36,1149.32,967.50
04/21/2020,79.4,587.66,45.37,590.34,302,18.46,1130.35,1.50,47.95,837.72,10.32,35.2,1440.08,64.80,57.6,0.00,142.71,1279.88,215.60,213.00,0.00,93.14,1149.18,964.30
04/22/2020,79.21,587.58,45.23,590.23,372,18.45,1130.35,1.20,47.93,837.67,10.33,35.07,1439.81,62.30,60.4,0.00,142.33,1279.73,225.70,225.90,0.00,92.95,1149.04,966.70
04/23/2020,79.1,587.49,45.21,590.12,404,18.45,1130.30,3.80,47.93,837.67,10.32,35.02,1439.71,61.80,60.7,0.00,142.05,1279.58,226.00,225.80,0.00,92.66,1148.85,966.30
04/24/2020,79.04,587.43,45.2,590.11,404,18.46,1130.30,0.00,47.73,837.38,10.33,34.99,1439.64,62.00,60.8,0.00,141.79,1279.44,225.70,225.70,0.00,92.35,1148.64,965.70
04/25/2020,78.98,587.39,45.17,590.1,401,18.45,1130.30,0.80,47.62,837.21,10.32,34.94,1439.55,61.80,60.8,0.00,141.44,1279.25,226.10,225.70,0.00,91.98,1148.39,964.90
04/26/2020,78.97,587.35,45.22,590.07,395,18.53,1130.50,0.80,47.47,836.99,10.31,35.09,1439.84,61.70,60.8,0.00,141.99,1279.55,226.10,225.60,0.00,92.17,1148.52,964.50
04/27/2020,78.93,587.35,45.05,590.11,574,18.58,1130.50,0.90,47.41,836.89,10.31,35.04,1439.75,61.80,60.8,0.00,142.53,1279.84,225.80,225.90,0.00,92.71,1148.88,965.60
04/28/2020,78.86,587.32,44.88,589.95,583,18.61,1130.60,0.70,47.39,836.86,10.3,34.88,1439.43,61.70,60.7,0.00,142.92,1280.05,226.10,226.10,0.00,93.19,1149.21,966.80
04/29/2020,78.81,587.27,44.68,589.77,600,18.52,1130.50,3.80,46.88,836.09,10.3,34.88,1439.42,62.00,60.9,0.00,143.32,1280.29,225.90,226.20,0.00,93.52,1149.44,967.70
04/30/2020,79.43,587.26,46.47,589.57,600,19.03,1130.50,42.50,46.73,835.87,10.26,35.67,1440.99,61.90,61.2,0.00,144.45,1280.88,208.50,214.80,0.00,94.32,1149.97,968.70
05/01/2020,81.45,587.63,46.62,591.33,588,18.8,1130.50,108.30,47.2,836.58,14.78,35.63,1440.91,61.80,61,0.00,145.25,1281.31,2.30,4.60,21.20,95.96,1151.00,972.00
05/02/2020,80.82,588.83,46.11,591.46,6,18.65,1130.50,35.20,47.32,836.76,14.78,35.45,1440.55,61.80,61,0.00,144.82,1281.08,0.00,0.00,23.00,96.37,1151.26,974.20
05/03/2020,80.29,588.46,45.86,590.96,5,18.58,1130.65,10.40,47.32,836.76,14.76,35.38,1440.41,61.90,60.9,0.00,144.41,1280.86,15.60,8.60,17.20,96.31,1151.22,974.50
05/04/2020,79.97,588.14,45.71,590.73,12,18.55,1130.65,26.40,47.45,836.95,14.77,35.26,1440.18,61.80,60.9,0.00,143.88,1280.57,195.30,180.40,0.00,96.04,1151.05,974.20
05/05/2020,79.74,587.95,45.63,590.59,12,18.53,1130.65,2.80,47.51,837.05,14.79,35.14,1439.95,61.80,60.8,0.00,143.51,1280.36,225.20,224.80,0.00,95.87,1150.94,757.20
05/06/2020,79.57,587.8,45.56,590.51,16,18.52,1130.65,0.70,47.54,837.09,14.8,35.11,1439.87,61.80,60.7,0.00,143.17,1280.18,225.60,225.30,0.00,96.07,1151.07,210.70
05/07/2020,79.41,587.71,45.41,590.44,243,18.51,1130.65,2.20,47.74,837.39,14.81,35.04,1439.74,25.70,63.3,0.00,142.99,1280.09,152.10,225.90,0.00,96.04,1151.05,120.10
05/08/2020,79.05,587.61,45.24,590.3,423,18.49,1130.65,0.70,48.07,837.89,14.82,34.97,1439.6,0.00,65,0.00,142.95,1280.07,35.70,215.50,0.00,95.68,1150.82,443.20
05/09/2020,78.81,587.39,45.06,590.13,447,18.49,1130.65,3.10,48.15,838,14.85,35.07,1439.79,0.00,65.2,0.00,142.9,1280.04,0.00,193.80,0.00,95.36,1150.62,510.00
05/10/2020,78.56,587.24,44.96,589.97,447,18.48,1130.65,1.20,48.37,838.34,14.87,35.02,1439.71,0.00,65.2,0.00,142.82,1280,0.00,193.80,0.00,95.03,1150.41,570.50
05/11/2020,78.37,587.1,44.96,589.86,442,18.49,1130.65,2.80,48.45,838.46,14.89,35.12,1439.91,0.00,65.2,0.00,142.68,1279.92,0.00,193.80,0.00,94.65,1150.17,673.40
05/12/2020,78.29,586.98,44.87,589.85,417,18.47,1130.65,4.00,48.59,838.66,14.91,34.99,1439.65,0.00,65.1,0.00,142.51,1279.83,0.00,193.80,0.00,94.36,1149.99,701.60
05/13/2020,78.1,586.94,44.86,589.76,410,18.47,1130.65,0.80,48.61,838.69,14.92,34.89,1439.43,0.00,65.1,0.00,142.29,1279.71,0.00,193.80,0.00,94.11,1149.82,701.10
05/14/2020,77.82,586.81,45.06,589.75,324,18.46,1130.65,2.50,48.53,838.58,14.9,34.83,1439.33,0.00,64.9,0.00,142.14,1279.63,0.00,193.80,0.00,93.86,1149.65,700.70
05/15/2020,77.61,586.66,45.29,589.95,74,18.5,1130.65,4.30,48.26,838.17,14.83,34.95,1439.57,0.00,65,0.00,142.49,1279.82,53.90,194.00,0.00,93.92,1149.69,769.70
05/16/2020,77.54,586.53,45.33,590.17,15,18.47,1130.65,0.80,48.09,837.92,14.81,35.04,1439.74,30.20,63.5,0.00,142.47,1279.81,129.10,194.30,0.00,94.02,1149.76,906.50
05/17/2020,77.5,586.49,45.34,590.23,15,18.47,1130.65,2.50,48.06,837.87,14.82,34.92,1439.5,60.80,61.9,0.00,142.33,1279.73,129.00,194.30,0.00,93.78,1149.60,970.20
05/18/2020,77.35,586.46,45.39,590.23,16,18.43,1130.65,84.00,47.93,837.67,14.81,34.93,1439.52,60.80,61.9,0.00,142.16,1279.64,121.70,165.20,0.00,93.62,1149.49,843.10
05/19/2020,77.28,586.37,45.4,590.27,16,18.42,1130.65,125.50,47.81,837.5,14.82,34.93,1439.53,45.80,29.7,0.00,141.97,1279.54,104.50,102.50,0.00,93.54,1149.44,653.10
05/20/2020,77.19,586.32,45.4,590.29,15,18.4,1130.65,122.80,47.71,837.34,14.81,34.98,1439.63,30.90,26.8,0.00,141.84,1279.47,85.90,46.80,0.00,93.56,1149.45,495.80
05/21/2020,77.08,586.27,45.39,590.29,15,18.4,1130.65,125.10,47.6,837.18,14.79,35.02,1439.71,0.00,65.1,0.00,141.68,1279.38,89.50,0.00,0.00,93.72,1149.56,297.10
05/22/2020,77.05,586.2,45.38,590.28,15,18.4,1130.65,123.10,47.5,837.04,14.75,35.08,1439.83,0.00,65.1,0.00,141.62,1279.35,89.40,0.00,0.00,93.83,1149.63,290.30
05/23/2020,77.03,586.2,45.38,590.27,15,18.39,1130.65,124.80,47.83,837.53,14.79,34.91,1439.48,0.00,65,0.00,141.55,1279.31,89.50,0.00,0.00,94.29,1149.94,290.50
05/24/2020,76.95,586.18,45.37,590.27,15,18.37,1130.65,122.70,48.15,838,14.8,34.72,1439.11,0.00,65,0.00,141.35,1279.2,89.50,0.00,0.00,94.29,1149.94,395.50
05/25/2020,76.88,586.13,45.35,590.26,15,18.36,1130.65,122.30,48.43,838.42,14.83,34.54,1438.73,0.00,64.9,0.00,141.22,1279.13,89.40,0.00,0.00,94.2,1149.88,420.20
05/26/2020,76.84,586.09,45.35,590.24,15,18.34,1130.00,123.00,48.21,838.1,14.82,34.56,1438.78,0.00,64.9,0.00,140.98,1279,89.40,0.00,0.00,94.05,1149.78,367.20
05/27/2020,76.79,586.07,45.33,590.24,31,18.32,1130.00,124.00,48.15,838,14.79,34.56,1438.77,0.00,64.9,0.00,140.98,1279,89.40,0.00,0.00,93.75,1149.58,291.80
05/28/2020,76.74,586.04,45.39,590.22,31,18.3,1130.00,127.00,47.99,837.77,14.79,34.62,1438.91,0.00,65,0.00,141.09,1279.05,90.20,0.00,0.00,93.47,1149.39,291.50
05/29/2020,76.65,586,45.38,590.27,19,18.34,1130.00,122.90,48.01,837.8,14.76,34.72,1439.1,0.00,65,0.00,141.51,1279.29,90.20,0.00,0.00,93.42,1149.36,291.20
05/30/2020,76.49,585.95,45.3,590.24,19,18.32,1130.00,125.60,48.41,838.4,14.77,34.56,1438.78,0.00,65,0.00,141.46,1279.26,90.20,0.00,0.00,93.23,1149.23,291.20
05/31/2020,76.31,585.86,45.3,590.2,18,18.3,1130.00,123.10,48.77,838.93,14.82,34.32,1438.28,0.00,64.9,0.00,141.36,1279.21,90.30,0.00,0.00,92.98,1149.06,291.00
06/28/2020,75.37,585.23,36.81,581.59,22,16.86,1125.86,130.50,47.69,837.31,14.66,33.99,1437.6,0.00,70.9,0.00,134.81,1275.58,90.30,0.00,0.00,86.17,1144.47,295.30
06/29/2020,75.4,585.18,36.51,581.27,22,16.83,1125.86,126.70,47.43,836.93,14.66,33.89,1437.39,0.00,70.8,0.00,134.65,1275.5,90.40,0.00,0.00,84.56,1143.34,295.10
06/30/2020,75.38,585.2,36.17,580.95,18,16.81,1125.68,125.20,47.19,836.56,14.64,33.9,1437.41,0.00,70.9,0.00,134.55,1275.43,90.30,0.00,0.00,84.23,1143.11,298.30
08/01/2020,74.79,584.83,26.09,568.369995,16.5,14.49,1119.11,6.80,47.79,837.460022,25,31.15,1431.619995,0.00,2.9,0.00,122.6,1268.599976,3.60,0.00,0.00,71.26,1133.69,303.94
08/02/2020,74.36,584.55,26.27,568.609985,16.5,14.34,1118.70,6.70,47.69,837.309998,25,31.1,1431.51001,0.00,2.9,0.00,122.24,1268.390015,3.70,0.00,0.00,70.81,1133.35,301.00
08/03/2020,73.98,584.32,26.46,568.880005,16.4,14.18,1118.70,6.70,47.59,837.159973,25,31.06,1431.439941,0.00,2.9,0.00,121.91,1268.199951,3.60,0.00,0.00,70.34,1132.99,301.94
08/04/2020,73.44,583.98,26.66,569.140015,24.5,14.04,1118.70,6.70,47.62,837.210022,29,30.86,1431.01001,0.00,2.9,0.00,121.57,1268,3.70,0.00,0.00,69.92,1132.67,300.06
08/05/2020,73.3,583.89,28.05,570.940002,24.200001,15.51,1121.72,0.00,47.72,837.359985,29,31.68,1432.76001,0.00,2.9,0.00,123.95,1269.380005,3.70,0.00,0.00,70.87,1133.39,304.69
07/01/2020,75.48,585.19,35.78,580.57,17,16.76,1125.68,123.60,47.29,836.71,14.62,33.87,1437.35,0.00,70.9,0.00,133.98,1275.11,90.30,0.00,0.00,83.73,1142.76,361.50
07/02/2020,75.45,585.24,35.37,580.15,17,16.69,1125.68,122.00,47.43,836.92,14.62,33.72,1437.04,0.00,70.8,0.00,133.57,1274.89,90.20,0.00,0.00,83.25,1142.42,384.50
07/03/2020,75.6,585.23,35.21,579.69,17,16.64,1125.68,123.70,47.43,836.92,14.63,33.7,1437,0.00,70.8,0.00,133.38,1274.78,90.60,0.00,0.00,82.79,1142.10,355.30
07/04/2020,75.6,585.32,35.21,579.51,17,16.56,1125.68,121.90,47.32,836.76,14.63,33.67,1436.93,0.00,70.8,0.00,133.09,1274.62,90.60,0.00,0.00,82.29,1141.75,386.40
07/05/2020,75.59,585.32,35.21,579.51,16,16.48,1125.68,123.50,47.22,836.61,14.61,33.62,1436.83,0.00,70.8,0.00,132.75,1274.43,90.70,0.00,0.00,81.72,1141.35,412.40
07/06/2020,75.6,585.31,34.13,579.51,15,16.4,1125.68,123.30,47.4,836.88,14.64,33.48,1436.54,0.00,70.7,0.00,132.36,1274.2,89.40,0.00,0.00,81.21,1140.99,371.70
07/07/2020,75.54,585.32,33.67,578.26,16,16.31,1125.68,127.20,47.51,837.05,14.66,33.33,1436.24,0.00,70.6,0.00,131.77,1273.88,89.20,0.00,0.00,80.67,1140.61,372.20
07/08/2020,75.55,585.28,33.24,577.72,16,16.23,1125.68,122.60,47.91,837.65,14.67,33.18,1435.92,0.00,70.7,0.00,131.43,1273.69,89.40,0.00,0.00,80.37,1140.40,347.70
07/09/2020,75.55,585.29,33.05,577.23,15,16.14,1123.75,120.80,47.94,837.69,14.7,33.14,1435.83,0.00,70.5,0.30,131.14,1273.53,89.50,0.00,0.00,79.97,1140.12,312.90
07/10/2020,75.65,585.29,33.08,577,19,16.08,1123.75,122.80,48.17,838.04,14.7,33.23,1436.03,0.00,70.9,0.00,131.06,1273.48,89.70,0.00,0.00,79.84,1140.03,299.30
07/11/2020,75.72,585.36,33.18,577.05,19,16.09,1123.75,122.60,48.08,837.9,14.72,33.51,1436.6,0.00,71,0.00,131.02,1273.46,89.70,0.00,0.00,79.67,1139.90,299.20
07/12/2020,75.7,585.38,33.17,577.15,15,16.08,1123.75,121.10,47.85,837.56,14.68,33.6,1436.79,0.00,71.1,0.00,130.88,1273.38,89.70,0.00,0.00,79.49,1139.77,299.00
07/13/2020,75.66,585.37,32.9,577.14,16,16.03,1123.75,119.40,47.83,837.52,14.69,33.48,1436.55,0.00,71.1,0.00,130.56,1273.2,89.60,0.00,0.00,79.27,1139.61,298.90
07/14/2020,75.6,585.36,32.59,576.84,16,15.96,1123.75,122.30,47.73,837.37,14.7,33.47,1436.52,0.00,71.1,0.00,129.94,1272.85,89.60,0.00,0.00,78.82,1139.28,321.40
07/15/2020,75.59,585.32,32.18,576.47,16,15.89,1123.75,120.50,47.71,837.34,14.71,33.4,1436.37,0.00,71.1,0.00,129.61,1272.66,89.60,0.00,0.00,78.33,1138.92,296.20
07/16/2020,75.57,585.31,31.77,575.99,16,15.83,1122.81,120.00,47.71,837.34,14.72,33.37,1436.31,0.00,71.1,0.00,129.2,1272.42,89.70,0.00,0.00,77.81,1138.54,295.80
07/17/2020,75.56,585.3,31.42,575.52,16,15.75,1122.81,121.40,47.69,837.32,14.71,33.35,1436.27,0.00,71.1,0.00,128.85,1272.22,89.80,0.00,0.00,77.26,1138.13,356.20
07/18/2020,75.55,585.3,31.1,575.12,16,15.68,1122.81,119.30,47.57,837.12,14.72,33.2,1435.97,0.00,71,0.00,128.42,1271.97,89.80,0.00,0.00,76.92,1137.89,375.40
07/19/2020,75.56,585.29,30.79,574.73,14,15.58,1122.81,119.20,47.51,837.05,14.7,33.01,1435.57,0.00,70.9,0.00,128.11,1271.78,89.70,0.00,0.00,76.65,1137.69,361.50
07/20/2020,75.54,585.3,30.38,574.34,14,15.47,1122.03,121.80,47.63,837.22,14.71,32.75,1435.03,0.00,70.8,0.00,127.66,1271.53,89.70,0.00,0.00,76.24,1137.39,331.80
07/21/2020,75.54,585.28,29.94,573.83,14,15.37,1121.44,119.40,47.77,837.38,14.74,32.52,1434.55,0.00,70.8,0.00,127.19,1271.26,89.60,0.00,0.00,75.78,1137.05,291.80
07/22/2020,75.49,585.28,29.54,573.29,13,15.27,1121.44,121.00,47.81,837.49,14.72,32.34,1434.19,0.00,70.8,0.00,126.69,1270.97,89.80,0.00,0.00,75.39,1136.77,297.00
07/23/2020,75.45,585.26,29.15,572.8,13,15.21,1120.98,120.80,47.76,837.42,14.73,32.31,1434.12,0.00,70.8,0.00,152.67,1299.26,89.80,0.00,0.00,74.96,1136.45,297.10
07/24/2020,75.42,585.23,28.71,572.32,13,15.12,1120.98,118.60,47.71,837.35,14.73,32.28,1434.05,0.00,70.8,0.00,125.8,1270.45,89.80,0.00,0.00,74.41,1136.05,365.50
07/25/2020,75.41,585.21,28.26,571.77,12,15.01,1120.98,117.60,47.63,837.22,14.72,32.23,1433.95,0.00,70.8,0.00,125.35,1270.19,89.70,0.00,0.00,73.88,1135.66,371.70
07/26/2020,75.39,585.2,27.8,571.21,11,14.91,1120.98,120.30,47.68,837.3,14.72,32.08,1433.63,0.00,70.7,0.00,124.85,1269.9,89.60,0.00,0.00,73.32,1135.25,379.10
07/27/2020,75.31,585.19,27.38,570.63,11,14.82,1120.98,118.80,47.78,837.45,14.72,31.87,1433.17,0.00,70.8,0.00,124.47,1269.68,89.80,0.00,0.00,72.83,1134.89,345.80
07/28/2020,75.27,585.14,26.93,570.1,12,14.73,1120.98,117.70,47.85,837.55,14.73,31.67,1432.75,0.00,70.8,0.00,123.81,1269.3,89.80,0.00,0.00,72.35,1134.52,342.90
07/29/2020,75.26,585.12,26.49,569.51,12,14.64,1120.98,117.50,47.98,837.75,14.74,31.45,1432.27,0.00,71,0.00,123.41,1269.07,89.70,0.00,0.00,71.94,1134.21,296.70
07/30/2020,75.25,585.1,26.01,568.91,11,14.6,1119.11,34.10,47.85,837.55,14.75,31.31,1431.96,0.00,20.7,0.00,123.02,1268.84,26.10,0.00,0.00,71.75,1134.06,86.30
08/06/2020,72.76,583.55,28.49,571.494995,21.4,16.06,1121.72,2.60,47.55,837.099976,29,31.67,1432.75,0.00,2.9,0.00,124.31,1269.589966,3.70,0.00,0.00,71.23,1133.67,302.69
08/07/2020,72.15,583.17,28.83,571.914978,24.300001,16.18,1123.84,8.10,47.41,836.890015,29,31.56,1432.5,0.00,2.9,0.00,124.33,1269.599976,3.60,0.00,0.00,71.61,1133.96,297.56
08/08/2020,71.59,582.83,29.28,572.474976,24.300001,16.44,1123.84,7.10,47.35,836.809998,29,31.49,1432.359985,0.00,2.9,0.00,124.69,1269.810059,3.60,0.00,0.00,72.66,1134.76,297.88
08/09/2020,70.99,582.45,29.65,572.934998,24.200001,16.56,1123.84,7.00,47.07,836.390015,29,31.5,1432.380005,0.00,2.9,0.00,124.64,1269.780029,3.60,0.00,0.00,72.99,1135.01,296.63
08/10/2020,70.43,582.1,29.98,573.340027,24.200001,16.58,1123.84,7.10,47.02,836.309998,29,31.49,1432.359985,0.00,2.9,0.00,124.49,1269.690063,3.60,0.00,0.00,72.97,1134.99,299.56
08/11/2020,69.87,581.76,30.28,573.715027,24.200001,16.6,1124.99,7.10,47.13,836.47998,29,31.27,1431.880005,0.00,2.9,0.00,124.24,1269.540039,3.60,0.00,0.00,72.8,1134.86,297.13
08/12/2020,69.27,581.38,30.57,574.075012,24.1,16.71,1124.99,7.10,47.33,836.780029,29,31.09,1431.48999,0.00,2.9,0.00,124.23,1269.540039,3.60,0.00,0.00,73.24,1135.19,298.69
08/13/2020,68.55,580.92,30.87,574.450012,24,16.78,1125.51,7.10,47.5,837.030029,29,30.85,1430.97998,0.00,2.9,0.00,124.16,1269.5,3.60,0.00,0.00,73.54,1135.41,299.69
08/14/2020,67.93,580.54,31.13,574.765015,24,16.79,1125.63,7.10,47.63,837.219971,29,30.65,1430.540039,0.00,2.9,0.00,123.9,1269.349976,3.60,0.00,0.00,73.55,1135.42,299.69
08/15/2020,67.34,580.17,31.37,575.065002,24,16.74,1125.63,7.10,47.71,837.349976,29,30.49,1430.209961,0.00,3,0.00,123.62,1269.190063,3.90,0.00,0.00,73.43,1135.33,320.19
08/16/2020,66.77,579.8,31.62,575.35498,24,16.65,1125.63,7.10,47.61,837.200012,29,30.45,1430.109985,0.00,3,0.00,123.36,1269.040039,3.90,0.00,0.00,73.18,1135.15,323.00
08/17/2020,66.2,579.43,31.85,575.61499,23.9,16.56,1125.63,7.10,47.53,837.070007,29,30.4,1430.01001,0.00,3,0.00,123.02,1268.839966,3.90,0.00,0.00,72.9,1134.94,327.13
08/18/2020,65.75,579.14,32.1,575.905029,18.4,16.44,1124.92,7.00,47.45,836.950012,29,30.37,1429.939941,0.00,3,0.00,122.71,1268.660034,3.90,0.00,0.00,72.66,1134.76,328.19
08/19/2020,65.35,578.88,32.32,576.155029,423.300018,16.34,1124.92,176.40,47.33,836.780029,731,30.32,1429.839966,0.00,76.2,0.00,122.29,1268.420044,99.70,0.00,0.00,72.34,1134.51,324.94
08/20/2020,65.1,578.72,32.21,576.030029,402.5,16.24,1124.03,167.90,47.23,836.619995,702,30.27,1429.73999,0.00,73.2,0.00,121.96,1268.22998,95.80,0.00,0.00,72,1134.25,327.81
08/21/2020,65.08,578.7,31.98,575.77002,403.300018,16.11,1123.66,165.60,47.11,836.450012,702,30.23,1429.650024,0.00,74,0.00,121.59,1268.01001,95.70,0.00,0.00,71.6,1133.95,325.75
08/22/2020,65.09,578.71,31.87,575.63501,300.700012,15.99,1123.66,166.00,47.06,836.369995,702,30.2,1429.569946,0.00,73.900002,0.00,121.17,1267.76001,96.60,0.00,0.00,71.16,1133.61,323.75
08/23/2020,65.09,578.71,31.75,575.505005,297.700012,15.86,1123.66,164.20,47.03,836.320007,702,30.16,1429.48999,0.00,73.900002,0.00,120.8,1267.540039,96.60,0.00,0.00,70.68,1133.25,328.00
08/24/2020,65.06,578.69,31.64,575.369995,297.300018,15.76,1123.66,163.30,46.95,836.200012,701,30.12,1429.410034,0.00,73.900002,0.00,120.4,1267.300049,96.50,0.00,0.00,70.21,1132.89,327.56
08/25/2020,65.14,578.74,31.43,575.13501,19,15.65,1123.66,6.80,46.95,836.210022,29,30.08,1429.319946,0.00,3,0.00,119.97,1267.040039,4.00,0.00,0.00,69.71,1132.51,327.75
08/26/2020,65.13,578.73,31.14,574.780029,18.800001,15.52,1122.23,6.80,46.95,836.200012,29,30.06,1429.27002,0.00,3,0.00,119.58,1266.810059,3.90,0.00,0.00,69.23,1132.14,325.31
